Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000140, Excel, Beef Loin, Strip Loin, Bone-In 1X1, UNPREPARED, GTIN: 90028749037401"
Nutrient,Unit,"4.0 oz. = 112.0g",1Value per 100 g,
Proximates
"Energy",kcal,260,232
"Protein",g,21.00,18.75
"Total lipid (fat)",g,18.00,16.07
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,1.80,1.61
"Sodium, Na",mg,60,54
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,8.000,7.143
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,75,67
Amino Acids
Other
Ingredients
"Beef Flat Cut Loin" Date available: 10/01/2014 Date last updated by company: 02/10/2015
