Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000169, Harvest Provisions, Harvest Provisions Single Sliced Bacon, UNPREPARED, GTIN: 90028749841459"
Nutrient,Unit,"3.53 oz. = 100.0g",1Value per 100 g,
Proximates
"Energy",kcal,480,480
"Protein",g,42.00,42.00
"Total lipid (fat)",g,35.00,35.00
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,20,20
"Iron, Fe",mg,1.44,1.44
"Sodium, Na",mg,1400,1400
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,14.000,14.000
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,110,110
Amino Acids
Other
Ingredients
"Cured with Water, Salt, Sugar, Sodium Phosphates, Sodium Erythorbate, Sodium Nitrite." Date available: 01/07/2014 Date last updated by company: 02/10/2015
