Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000196, V8, V8 SPLASH BEVERAGE DIET TROPICAL, UNPREPARED, GTIN: 10051000144260"
Nutrient,Unit,"8.0 FL OZ (240 ML) = 243.0g",1Value per 100 g,
Proximates
"Energy",kcal,10,4
"Protein",g,0.00,0.00
"Total lipid (fat)",g,0.00,0.00
"Carbohydrate, by difference",g,1.99,0.82
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,1.00,0.41
Minerals
"Calcium, Ca",mg,22,9
"Iron, Fe",mg,0.00,0.00
"Sodium, Na",mg,15,6
Vitamins
"Vitamin C, total ascorbic acid",mg,60.0,24.7
"Vitamin A, IU",IU,1001,412
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
Ingredients
"WATER, RECONSTITUTED VEGETABLE JUICE (WATER AND CONCENTRATED JUICE OF CARROTS), RECONSTITUTED FRUIT JUICE (WATER AND CONCENTRATED JUICE OF APPLES, PINEAPPLES, KIWIS, LIMES), CONTAINS LESS THAN 2% OF: MALIC ACID, NATURAL FLAVORING, MANGO PUREE CONCENTRATE, POTASSIUM CITRATE, VITAMIN C (ASCORBIC ACID), SUCRALOSE, VITAMIN E (ALPHA TOCOPHEROL ACETATE), ACESULFAME POTASSIUM, BETA CAROTENE." Date available: 12/31/2004 Date last updated by company: 12/31/2014
