Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000191, V8, V8 V-FUSION BEVERAGE POMEGRANATE BLUEBERRY, UNPREPARED, GTIN: 10051000196245"
Nutrient,Unit,"1 CAN = 243.0g",1Value per 100 g,
Proximates
"Energy",kcal,51,21
"Protein",g,0.00,0.00
"Total lipid (fat)",g,0.00,0.00
"Carbohydrate, by difference",g,13.00,5.35
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,10.01,4.12
Minerals
"Calcium, Ca",mg,12,5
"Iron, Fe",mg,0.00,0.00
"Sodium, Na",mg,61,25
Vitamins
"Vitamin C, total ascorbic acid",mg,11.9,4.9
"Vitamin A, IU",IU,751,309
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
Ingredients
"WATER, RECONSTITUTED VEGETABLE JUICE BLEND (WATER AND CONCENTRATED JUICES OF SWEET POTATOES, PURPLE CARROTS, CARROTS), RECONSTITUTED FRUIT JUICE (WATER AND CONCENTRATED JUICE OF APPLES, POMEGRANATES, BLUEBERRIES), CONTAINS LESS THAN 2% OF: NATURAL FLAVORING, GREEN TEA EXTRACT (WITH NATURAL CAFFEINE FROM GREEN TEA), CITRIC ACID, MALIC ACID, VITAMIN C (ASCORBIC ACID), NIACINAMIDE, SUCRALOSE, VITAMIN E (ALPHA TOCOPHEROL ACETATE), PYRIDOXINE HYDROCHLORIDE (VITAMIN B6), RIBOFLAVIN [VITAMIN B2], THIAMINE MONONITRATE [VITAMIN B1], CYANOCOBALAMIN [VITAMIN B12]." Date available: 02/13/2011 Date last updated by company: 02/13/2015
