Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45001421, HONEY STINGER, BAR, DARK CHOCOLATE COCONUT ALMOND PRO, UPC: 810815020717"
Nutrient,Unit,"1 serving = 42.0g",1Value per 100 g,
Proximates
"Energy",kcal,190,452
"Protein",g,10.00,23.81
"Total lipid (fat)",g,10.00,23.81
"Carbohydrate, by difference",g,18.00,42.86
"Fiber, total dietary",g,2.0,4.8
"Sugars, total",g,15.00,35.71
Minerals
"Calcium, Ca",mg,150,357
"Iron, Fe",mg,1.80,4.29
"Magnesium, Mg",mg,40,95
"Phosphorus, P",mg,150,357
"Potassium, K",mg,98,233
"Sodium, Na",mg,27,64
"Zinc, Zn",mg,3.00,7.14
Vitamins
"Vitamin C, total ascorbic acid",mg,9.0,21.4
"Thiamin",mg,2.940,7.000
"Riboflavin",mg,2.549,6.070
"Niacin",mg,3.998,9.520
"Vitamin B-6",mg,0.298,0.710
"Vitamin B-12",µg,0.60,1.43
"Vitamin A, IU",IU,1000,2381
"Vitamin D",IU,40,95
Lipids
"Fatty acids, total saturated",g,3.998,9.520
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,4,10
Amino Acids
Other
Ingredients
"SEMISWEET DARK CHOCOLATE [EVAPORATED CANE JUICE, CHOCOLATE LIQUOR (PROCESSED WITH ALKALI), COCOA BUTTER, MILK FAT, SOYA LECITHIN (AN EMULSIFIER), AND VANILLA], ORGANIC HONEY, WHEY PROTEIN ISOLATE, ALMOND BUTTER, COCONUT, ALMONDS, VITAMINS & MINERALS [DICALCIUM PHOSPHATE, MAGNESIUM OXIDE, ASCORBIC ACID (VIT C), CHOLECALCIFEROL (VIT D), ALPHA-TOCOPHEROL ACETATE (VIT E), BIOTIN, ZINC OXIDE, NIACIN, FERROUS FUMARATE (IRON), MOLYBDENUM GLYCINATE, CALCIUM PANTOTHENATE, COPPER, MANGANESE, BETA CAROTENE (VIT A), SELENIUM, PYRIDOXINE (B6), RIBOFLAVIN (B2), THIAMIN (B1), CHROMIUM, CYANOCOBOLAMIN (B12), FOLIC ACID, POTASSIUM IODIDE], NATURAL COCONUT FLAVOR." Date last updated by company: 07/01/2015
