Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000086, Harvest Provision, Hickory Smoked Turkey Ham, PREPARED, GTIN: 90642205901077"
Nutrient,Unit,"2.0 oz. = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,70,125
"Protein",g,9.00,16.07
"Total lipid (fat)",g,2.00,3.57
"Carbohydrate, by difference",g,1.00,1.79
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,1.00,1.79
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,0.72,1.29
"Sodium, Na",mg,640,1143
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.500,0.893
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,30,54
Amino Acids
Other
Ingredients
"Turkey thigh meat, water, Contains less than 2% potassium lactate, salt, sugar, brown sugar, sodium phosphate, sodium erythorbate, sodium diacetate, sodium nitrite" Date available: 01/28/2013 Date last updated by company: 02/10/2015
