Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:26 EDT
"Nutrient data for: 45000028, Parkay (Prk), PARKAY VEGETABLE OIL SPREAD FRESH AND CREAMY ZERO MG CHOLESTEROL PER SERVING SQUEEZE BOTTLE, CASE, UNPREPARED, GTIN: 50029000651505"
Nutrient,Unit,"1 Tbsp (14g) = 340.0g",1Value per 100 g,
Proximates
"Energy",kcal,71,21
"Protein",g,0.00,0.00
"Total lipid (fat)",g,7.99,2.35
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,0.00,0.00
"Potassium, K",mg,0,0
"Sodium, Na",mg,109,32
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,500,147
Lipids
"Fatty acids, total saturated",g,1.499,0.441
"Fatty acids, total monounsaturated",g,1.999,0.588
"Fatty acids, total polyunsaturated",g,4.502,1.324
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
Ingredients
"Liquid Soybean Oil, Water, Salt, Contains less than 2% of the following: Hydrogenated Cottonseed Oil, Vegetable Monoglycerides and Soy Lecithin (Emulsifiers), Potassium Sorbate and Sodium Benzoate (To Preserve Freshness), Natural and Artificial Flavor, Phosphoric Acid (Acidulant), Vitamin A Palmitate, Colored with Beta Carotene (Source of Vitamin A). Contains: Soy." Date available: 03/13/2009 Date last updated by company: 02/09/2015
