Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000127, Excel, Beef Plate, Outside Skirt, Peeled, Boneless, UNPREPARED, GTIN: 90028749621280"
Nutrient,Unit,"4.0 oz. = 112.0g",1Value per 100 g,
Proximates
"Energy",kcal,230,205
"Protein",g,21.00,18.75
"Total lipid (fat)",g,15.00,13.39
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,20,18
"Iron, Fe",mg,3.79,3.38
"Sodium, Na",mg,75,67
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,6.000,5.357
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,60,54
Amino Acids
Other
Ingredients
"Beef Navel" Date available: 01/28/2013 Date last updated by company: 02/10/2015
