Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000065, Healthy Choice (Hc), HC CAFE STMR GEN TSO SPCY CKN 8/10.3 OZ, UNPREPARED, GTIN: 50072655001065"
Nutrient,Unit,"1 MEAL = 292.0g",1Value per 100 g,
Proximates
"Energy",kcal,289,99
"Protein",g,16.00,5.48
"Total lipid (fat)",g,3.50,1.20
"Carbohydrate, by difference",g,47.01,16.10
"Fiber, total dietary",g,4.1,1.4
"Sugars, total",g,11.01,3.77
Minerals
"Calcium, Ca",mg,41,14
"Iron, Fe",mg,0.73,0.25
"Potassium, K",mg,561,192
"Sodium, Na",mg,581,199
Vitamins
"Vitamin C, total ascorbic acid",mg,4.7,1.6
"Vitamin A, IU",IU,2000,685
Lipids
"Fatty acids, total saturated",g,0.999,0.342
"Fatty acids, total monounsaturated",g,1.501,0.514
"Fatty acids, total polyunsaturated",g,0.499,0.171
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,26,9
Amino Acids
Other
Ingredients
"Cooked Rice (Water, White Rice), Cooked Chicken (White Meat Chicken, Water, Olive Oil, Contains 2% Or Less Of: Isolated Soy Protein Product [Isolated Soy Protein, Modified Potato Starch, Corn Starch, Carrageenan, Soy Lecithin], Dextrose, Potassium Chloride, Salt, Sodium Phosphates, Flavoring), Water, Carrots, Soy Sauce (Water, Wheat, Soybeans, Salt, Alcohol, Vinegar, Lactic Acid), Peas, Red Bell Peppers, Scallions, Sugar, Contains 2% Or Less Of: Rice Vinegar, Michiu Cooking Wine (White Wine, Natural Flavor, Salt), Modified Corn Starch, Garlic, Ginger, Red Pepper, Canola Oil, Chili Paste (Red Chili Peppers, Distilled Vinegar, Salt, Xanthan Gum). Contains: Soy, Wheat." Date available: 12/11/2013 Date last updated by company: 11/19/2014
