Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000078, Harvest Provisions, Harvest Provisions Sliced Black Forest Ham with Natural Juices, UNPREPARED, GTIN: 10024292018885"
Nutrient,Unit,"2.0 oz. = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,70,125
"Protein",g,10.00,17.86
"Total lipid (fat)",g,2.50,4.46
"Carbohydrate, by difference",g,2.00,3.57
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,2.00,3.57
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,0.36,0.64
"Sodium, Na",mg,650,1161
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,1.000,1.786
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,30,54
Amino Acids
Other
Ingredients
"Caramel Coloring Added. Cured with water, dextrose, contains less than 2% of sodium lactate, salt, sodium phosphate, sodium erythorbate, sodium nitrite, sodium diacetate." Date available: 01/09/2014 Date last updated by company: 02/10/2015
