Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45001478, AMY'S, VEGETABLE POT PIE, UPC: 042272009060"
Nutrient,Unit,"1 serving = 213.0g",1Value per 100 g,
Proximates
"Energy",kcal,490,230
"Protein",g,8.01,3.76
"Total lipid (fat)",g,24.01,11.27
"Carbohydrate, by difference",g,60.00,28.17
"Fiber, total dietary",g,4.9,2.3
"Sugars, total",g,3.00,1.41
Minerals
"Calcium, Ca",mg,60,28
"Iron, Fe",mg,1.81,0.85
"Sodium, Na",mg,579,272
Vitamins
"Vitamin C, total ascorbic acid",mg,3.6,1.7
"Vitamin A, IU",IU,1250,587
Lipids
"Fatty acids, total saturated",g,9.990,4.690
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,34,16
Amino Acids
Other
Ingredients
"FILTERED WATER, ORGANIC RICE FLOUR, GRADE AA BUTTER (CREAM, SALT), ORGANIC POTATOES, ORGANIC CARROTS, ORGANIC TOFU (FILTERED WATER, ORGANIC SOYBEANS, NIGARI [MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT]), ORGANIC ONIONS, ORGANIC SORGHUM FLOUR, ORGANIC PEAS, ORGANIC SWEET RICE FLOUR, ORGANIC TAMARI (WATER, ORGANIC SOYBEANS, SALT), EXPELLER PRESSED HIGH OLEIC SAFFLOWER AND/OR SUNFLOWER OIL, ORGANIC TAPIOCA STARCH, ORGANIC CORNSTARCH, EXTRA VIRGIN OLIVE OIL, SEA SALT, ORGANIC FLAX SEED, PSYLLIUM, GUAR GUM, XANTHAN GUM, HONEY, SPICES*, BLACK PEPPER, YEAST EXTRACT, TURMERIC. *100% PURE HERBS & SPICES (NO HIDDEN INGREDIENTS)" Date last updated by company: 07/17/2015
