Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000083, Harvest Provisions, Fully Cooked Turkey Pot Roast, PREPARED, GTIN: 10642205702593"
Nutrient,Unit,"3.55 oz. = 99.0g",1Value per 100 g,
Proximates
"Energy",kcal,120,121
"Protein",g,17.00,17.17
"Total lipid (fat)",g,4.00,4.04
"Carbohydrate, by difference",g,4.00,4.04
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,1.00,1.01
Minerals
"Calcium, Ca",mg,20,20
"Iron, Fe",mg,1.44,1.45
"Sodium, Na",mg,380,384
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,1.500,1.515
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,50,51
Amino Acids
Other
Ingredients
"Turkey Thigh Meat, Water, Seasoning [Modified Tapioca Starch, Modified Corn Starch, Hydrolyzed Yeast Protein, Maltodextrin, Hydrolyzed Corn Protein, Dextrose, Sugar, Turkey Fat, Onion Powder, Garlic Powder, Caramel Color, Tomato Powder, Turkey Powder, Worcestershire Sauce (Vinegar, Molasses, Corn Syrup, Salt, Caramel Color, Garlic Powder, Sugar, Spices, Tamarind, Natural Flavor), Thiamine Hydrochloride, Salt, Natural Flavors], Less than 2% Salt, Sugar, Sodium Phosphate" Date available: 01/28/2013 Date last updated by company: 02/10/2015
