Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000197, V8, V8 BEVERAGE SPICY, UNPREPARED, GTIN: 10051000000047"
Nutrient,Unit,"1 CAN (163 mL) = 167.0g",1Value per 100 g,
Proximates
"Energy",kcal,30,18
"Protein",g,1.00,0.60
"Total lipid (fat)",g,0.00,0.00
"Carbohydrate, by difference",g,7.00,4.19
"Fiber, total dietary",g,1.0,0.6
"Sugars, total",g,4.99,2.99
Minerals
"Calcium, Ca",mg,30,18
"Iron, Fe",mg,1.00,0.60
"Sodium, Na",mg,449,269
Vitamins
"Vitamin C, total ascorbic acid",mg,47.9,28.7
"Vitamin A, IU",IU,1251,749
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
Ingredients
"RECONSTITUTED VEGETABLE JUICE BLEND (WATER AND CONCENTRATED JUICES OF TOMATOES, CARROTS, CELERY, BEETS, PARSLEY, LETTUCE, WATERCRESS, SPINACH), CONTAINS LESS THAN 2% OF: SALT, VITAMIN C (ASCORBIC ACID), NATURAL FLAVORING, CITRIC ACID, NATURAL FLAVOR." Date available: 12/31/2004 Date last updated by company: 02/12/2015
