Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000077, Tender Choice, Tender Choice Boneless Pork Loins, PREPARED, GTIN: 90028749074215"
Nutrient,Unit,"4.0 oz. = 112.0g",1Value per 100 g,
Proximates
"Energy",kcal,190,170
"Protein",g,21.00,18.75
"Total lipid (fat)",g,11.00,9.82
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,20,18
"Iron, Fe",mg,0.72,0.64
"Magnesium, Mg",mg,24,21
"Phosphorus, P",mg,250,223
"Sodium, Na",mg,230,205
"Zinc, Zn",mg,1.50,1.34
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Thiamin",mg,0.900,0.804
"Riboflavin",mg,0.255,0.228
"Vitamin B-6",mg,0.500,0.446
"Vitamin B-12",µg,0.60,0.54
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,4.000,3.571
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,65,58
Amino Acids
Other
Ingredients
"Boneless Pork Loin Contains up to a 12% solution of Pork Stock, Sodium Phosphate, Salt, Vinegar, Flavoring." Date available: 10/23/2013 Date last updated by company: 02/10/2015
