Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000058, Healthy Choice (Hc), Rosemary Chicken & Sweet Potatoes; Grilled White Meat Chicken with Sweet Potatoes and Yellow Carrots in a Rosemary Garlic Sauce, UNPREPARED, GTIN: 50072655001218"
Nutrient,Unit,"1 Meal (269g) = 269.0g",1Value per 100 g,
Proximates
"Energy",kcal,210,78
"Protein",g,16.01,5.95
"Total lipid (fat)",g,4.49,1.67
"Carbohydrate, by difference",g,27.01,10.04
"Fiber, total dietary",g,7.0,2.6
"Sugars, total",g,15.01,5.58
Minerals
"Calcium, Ca",mg,59,22
"Iron, Fe",mg,1.08,0.40
"Potassium, K",mg,721,268
"Sodium, Na",mg,570,212
Vitamins
"Vitamin C, total ascorbic acid",mg,4.8,1.8
"Vitamin A, IU",IU,8000,2974
Lipids
"Fatty acids, total saturated",g,1.001,0.372
"Fatty acids, total monounsaturated",g,1.999,0.743
"Fatty acids, total polyunsaturated",g,1.001,0.372
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,35,13
Amino Acids
Other
Ingredients
"Sweet Potatoes (Sweet Potatoes, Sodium Acid Pyrophosphate), Cooked Chicken (White Meat Chicken, Water, Olive Oil, Contains 2% Or Less Of: Isolated Soy Protein Product [Isolated Soy Protein, Modified Potato Starch, Corn Starch, Carrageenan, Soy Lecithin], Dextrose, Potassium Chloride, Salt, Sodium Phosphates, Flavoring), Water, Carrots, Chardonnay Wine, Onions, Contains 2% Or Less Of: Chicken Flavor (Chicken Meat, Whey Powder, Salt, Corn Oil, Natural Flavor), Modified Corn Starch, Garlic Puree (Garlic, Dried Cane Syrup), Butter (Cream, Salt), Rosemary, Lemon Juice Concentrate. Contains: Milk, Soy." Date available: 12/11/2013 Date last updated by company: 11/18/2014
