Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000061, Healthy Choice (Hc), Chicken Teriyaki, UNPREPARED, GTIN: 50094643416941"
Nutrient,Unit,"0.5 cup = 140.0g",1Value per 100 g,
Proximates
"Energy",kcal,99,71
"Protein",g,11.00,7.86
"Total lipid (fat)",g,1.50,1.07
"Carbohydrate, by difference",g,13.01,9.29
"Fiber, total dietary",g,2.9,2.1
"Sugars, total",g,4.00,2.86
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,0.00,0.00
"Sodium, Na",mg,391,279
Vitamins
"Vitamin C, total ascorbic acid",mg,12.0,8.6
"Vitamin A, IU",IU,750,536
Lipids
"Fatty acids, total saturated",g,0.500,0.357
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,25,18
Amino Acids
Other
Ingredients
"Cooked Chicken Breast (Chicken Breast Water, Isolated Soy Protein Product [Soy Protein Isolate, Modified Food Starch, Starch, Carrageenan, Soy Lecithin, Fructose, Salt, Spice), Water, Soy Sauce (Water, Wheat, Soybeans, Salt, Alcohol, Vinegar, Lactic Acid), Broccoli, Brown Sugar, Carrots, Red Peppers,  Onions, Water Chestnuts, Plum Flavor (Plum Juice Concentrate, Corn Syrup Solids, Citric Acid), Contains 2% Or Less Of: Modified Food Starch, Sesame Oil, Chicken Broth Powder (Maltodextrin, Chicken Broth, Salt, Flavors), Flavorings, Spices, Salt, Beet Juice Concentrate, Caramel Color." Date available: 07/13/2010 Date last updated by company: 01/01/2015
