Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:26 EDT
"Nutrient data for: 45000039, Orville Redenbachers (Orv), OR 6/6CT 17.41Z STCRM PUB, UNPREPARED, GTIN: 50027000623225"
Nutrient,Unit,"2.0 TBSP = 34.0g",1Value per 100 g,
Proximates
"Energy",kcal,160,471
"Protein",g,2.00,5.88
"Total lipid (fat)",g,10.00,29.41
"Carbohydrate, by difference",g,18.00,52.94
"Fiber, total dietary",g,3.0,8.8
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,0.36,1.06
"Potassium, K",mg,60,176
"Sodium, Na",mg,320,941
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,5.000,14.706
"Fatty acids, total monounsaturated",g,3.500,10.294
"Fatty acids, total polyunsaturated",g,1.000,2.941
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
Ingredients
"Whole Grain Popping Corn, Palm Oil, Butter, Salt, Less than 2% of: Natural and Artificial Flavor, Sucralose, TBHQ and Citric Acid (for freshness). CONTAINS: MILK." Date available: 03/03/2014 Date last updated by company: 11/19/2014
