Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45001509, AMY'S, THAI STIR-FRY, UPC: 042272001323"
Nutrient,Unit,"1 serving = 269.0g",1Value per 100 g,
Proximates
"Energy",kcal,309,115
"Protein",g,7.99,2.97
"Total lipid (fat)",g,11.00,4.09
"Carbohydrate, by difference",g,45.00,16.73
"Fiber, total dietary",g,5.1,1.9
"Sugars, total",g,1.99,0.74
Minerals
"Calcium, Ca",mg,40,15
"Iron, Fe",mg,0.73,0.27
"Sodium, Na",mg,420,156
Vitamins
"Vitamin C, total ascorbic acid",mg,23.9,8.9
"Vitamin A, IU",IU,1001,372
Lipids
"Fatty acids, total saturated",g,6.994,2.600
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,0,0
Amino Acids
Other
Ingredients
"ORGANIC JASMINE RICE, COCONUT MILK, ORGANIC ONIONS, ORGANIC BROCCOLI, ORGANIC TOFU (FILTERED WATER, ORGANIC SOYBEANS, NIGARI [MAGNESIUM CHLORIDE, A NATURAL FIRMING AGENT]), ORGANIC RED AND YELLOW BELL PEPPERS, ORGANIC CARROTS, ORGANIC CABBAGE, ORGANIC YELLOW ZUCCHINI, ORGANIC CILANTRO, FILTERED WATER, ORGANIC TAPIOCA STARCH, ORGANIC RED JALAPENOS, ORGANIC GARLIC, ORGANIC TAMARI (WHEAT FREE), ORGANIC TOASTED SESAME SEED OIL, SEA SALT, ORGANIC GINGER, EXPELLER PRESSED SAFFLOWER AND/OR SUNFLOWER OIL, SPICES*, BLACK PEPPER." Date last updated by company: 07/17/2015
