Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000081, Harvest Provisions, Harvest Provisions Sliced Oven Roasted Turkey, PREPARED, GTIN: 10024292016775"
Nutrient,Unit,"2.0 oz. = 56.0g",1Value per 100 g,
Proximates
"Energy",kcal,60,107
"Protein",g,11.00,19.64
"Total lipid (fat)",g,0.50,0.89
"Carbohydrate, by difference",g,2.00,3.57
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,1.00,1.79
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,0.72,1.29
"Sodium, Na",mg,420,750
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,0.000,0.000
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,20,36
Amino Acids
Other
Ingredients
"turkey breast, water, contains less than 2% of potassium lactate, dextrose, salt, sodium phosphate, sodium diacetate, seasoning (yeast extract, salt, dextrose, turkey broth, maltodextrin, natural flavors) Caramel Coloring Added Gluten Free" Date available: 01/09/2014 Date last updated by company: 02/10/2015
