Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:28 EDT
"Nutrient data for: 45000132, Excel, Beef Loin, Tenderloin, Peeled Boneless 5/Up, UNPREPARED, GTIN: 90028749689242"
Nutrient,Unit,"4.0 oz. = 112.0g",1Value per 100 g,
Proximates
"Energy",kcal,190,170
"Protein",g,23.00,20.54
"Total lipid (fat)",g,10.00,8.93
"Carbohydrate, by difference",g,0.00,0.00
"Fiber, total dietary",g,0.0,0.0
"Sugars, total",g,0.00,0.00
Minerals
"Calcium, Ca",mg,0,0
"Iron, Fe",mg,2.70,2.41
"Sodium, Na",mg,60,54
Vitamins
"Vitamin C, total ascorbic acid",mg,0.0,0.0
"Vitamin A, IU",IU,0,0
Lipids
"Fatty acids, total saturated",g,3.500,3.125
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,69,62
Amino Acids
Other
Ingredients
"Beef Flat Cut Loin" Date available: 10/01/2014 Date last updated by company: 02/10/2015
