Source: USDA Branded Food Products Database Release May 2016 Software v.2.6.1
Report Run at: September 02, 2016 06:27 EDT
"Nutrient data for: 45000055, Healthy Choice (Hc), HC CAFE STMR CHKN MARINARA 8/9.5 OZ, UNPREPARED, GTIN: 50072655001010"
Nutrient,Unit,"1 MEAL = 269.0g",1Value per 100 g,
Proximates
"Energy",kcal,269,100
"Protein",g,21.01,7.81
"Total lipid (fat)",g,6.00,2.23
"Carbohydrate, by difference",g,30.99,11.52
"Fiber, total dietary",g,5.9,2.2
"Sugars, total",g,6.99,2.60
Minerals
"Calcium, Ca",mg,100,37
"Iron, Fe",mg,1.45,0.54
"Potassium, K",mg,721,268
"Sodium, Na",mg,581,216
Vitamins
"Vitamin C, total ascorbic acid",mg,12.1,4.5
"Vitamin A, IU",IU,301,112
Lipids
"Fatty acids, total saturated",g,1.999,0.743
"Fatty acids, total monounsaturated",g,2.499,0.929
"Fatty acids, total polyunsaturated",g,1.501,0.558
"Fatty acids, total trans",g,0.000,0.000
"Cholesterol",mg,24,9
Amino Acids
Other
Ingredients
"Cooked Pasta (Water, Pasta [Whole Grain Wheat Flour {Ultragrain-&reg;}, Durum Wheat Semolina, Egg White], Soybean Oil), Cooked Chicken (White Meat Chicken, Water, Olive Oil, Contains 2% Or Less Of: Isolated Soy Protein Product [Isolated Soy Protein, Modified Potato Starch, Corn Starch, Carrageenan, Soy Lecithin], Dextrose, Potassium Chloride, Salt, Sodium Phosphates, Flavoring), Broccoli, Tomatoes In Puree (Tomatoes, Tomato Puree, Citric Acid), Water, Contains 2% Or Less Of: Tomato Paste, Parmesan Cheese (Pasteurized Part Skim Milk, Cheese Culture, Salt, Enzymes), Onions, Sugar, Garlic, Salt, Modified Corn Starch, Oregano, Olive Oil, Basil, Parsley, Black Pepper. Contains: Egg, Milk, Soy, Wheat." Date available: 12/11/2013 Date last updated by company: 11/19/2014
